STORE_NBR,LYLTY_CARD_NBR,MONTH_END,TOT_SALES_PER_MONTH,TXN_COUNT
10,10121,9/30/2018,4.2,1
10,10083,9/30/2018,3.6,1
10,10171,9/30/2018,7.4,1
10,10075,9/30/2018,3.8,1
10,10203,9/30/2018,8.8,1
10,10177,9/30/2018,10.2,1
10,10150,9/30/2018,4.6,1
10,10209,9/30/2018,7.6,1
10,10076,9/30/2018,11.8,2
10,10072,9/30/2018,14.8,2
10,10202,9/30/2018,14.6,2
10,10006,9/30/2018,5.4,1
10,10086,9/30/2018,10.2,1
10,10063,9/30/2018,15.6,2
10,10055,9/30/2018,6,1
10,10173,9/30/2018,10.8,1
10,10223,9/30/2018,4.8,1
10,10241,9/30/2018,3.4,1
10,10021,9/30/2018,9.2,1
10,10219,9/30/2018,5.4,1
10,10222,9/30/2018,3.8,1
10,10143,9/30/2018,8.8,1
10,10094,9/30/2018,5.8,1
10,10073,9/30/2018,7.6,1
10,10155,9/30/2018,6,1
10,10176,9/30/2018,6,1
10,10066,9/30/2018,7.6,1
10,10133,9/30/2018,5.2,1
10,10077,9/30/2018,8.8,1
10,10213,9/30/2018,8.8,1
10,10170,9/30/2018,5.4,1
10,10091,9/30/2018,4.2,1
10,10152,9/30/2018,4.2,1
10,10229,9/30/2018,10.8,1
10,10107,9/30/2018,21,3
10,10108,9/30/2018,6,1
10,10022,9/30/2018,6,1
10,10165,9/30/2018,5.2,1
10,10116,9/30/2018,10.8,1
10,10156,9/30/2018,10.8,1
10,10041,9/30/2018,16.6,2
10,10008,9/30/2018,7.6,1
10,10032,9/30/2018,5.2,1
10,10140,9/30/2018,6,1
10,10243,9/30/2018,8.8,1
10,10129,9/30/2018,7.4,1
10,10141,9/30/2018,12.6,2
10,10029,9/30/2018,17.4,2
10,10098,9/30/2018,14,2
10,10000,9/30/2018,3.4,1
10,10081,9/30/2018,9.6,2
10,10058,9/30/2018,4.6,1
10,10144,9/30/2018,6,1
10,10034,9/30/2018,18.8,2
10,10234,9/30/2018,13,1
10,10163,9/30/2018,5.2,1
10,10238,9/30/2018,15.2,2
10,10040,9/30/2018,5.4,1
10,10220,9/30/2018,5.2,1
10,10078,9/30/2018,6,1
10,10136,9/30/2018,10.8,1
10,10007,9/30/2018,5.2,1
10,10115,9/30/2018,7.6,1
10,10197,9/30/2018,6,1
10,10182,9/30/2018,5.8,1
10,10207,9/30/2018,19.6,2
10,10181,9/30/2018,3.4,1
10,10080,10/31/2018,11.4,1
10,10111,10/31/2018,11.6,2
10,10073,10/31/2018,5.4,1
10,10211,10/31/2018,6,1
10,10039,10/31/2018,6,1
10,10126,10/31/2018,3.4,1
10,10053,10/31/2018,10.2,1
10,10064,10/31/2018,11.8,1
10,10086,10/31/2018,5.2,1
10,10178,10/31/2018,8.8,1
10,10235,10/31/2018,10.2,1
10,10018,10/31/2018,7.4,1
10,10174,10/31/2018,6.6,1
10,10246,10/31/2018,5.2,1
10,10210,10/31/2018,6,1
10,10223,10/31/2018,3.8,1
10,10072,10/31/2018,6,1
10,10217,10/31/2018,6.6,1
10,10056,10/31/2018,14.8,2
10,10055,10/31/2018,3.4,1
10,10162,10/31/2018,5.2,1
10,10085,10/31/2018,23.8,3
10,10231,10/31/2018,5.6,1
10,10102,10/31/2018,10.8,1
10,10002,10/31/2018,11.2,2
10,10089,10/31/2018,6.6,1
10,10153,10/31/2018,19.8,2
10,10106,10/31/2018,13.6,2
10,10168,10/31/2018,3.6,1
10,10060,10/31/2018,11.8,2
10,10104,10/31/2018,7.4,1
10,10068,10/31/2018,5.8,1
10,10159,10/31/2018,6,1
10,10248,10/31/2018,5.8,1
10,10066,10/31/2018,8.8,1
10,10021,10/31/2018,30.6,3
10,10155,10/31/2018,3.4,1
10,10243,10/31/2018,10.2,1
10,10020,10/31/2018,5.4,1
10,10005,10/31/2018,5.4,1
10,10229,10/31/2018,12.2,2
10,10006,10/31/2018,24.4,2
10,10091,10/31/2018,11.4,1
10,10122,10/31/2018,17.6,2
10,10052,10/31/2018,10.8,1
10,10067,10/31/2018,20,2
10,10049,10/31/2018,11.2,2
10,10023,10/31/2018,8.4,1
10,10177,10/31/2018,3,1
10,10182,10/31/2018,3.8,1
10,10245,10/31/2018,13,2
10,10191,10/31/2018,20,3
10,10082,10/31/2018,5.8,1
10,10034,10/31/2018,3.8,1
10,10108,10/31/2018,10.8,1
10,10228,10/31/2018,15,2
10,10241,10/31/2018,5.4,1
10,10098,10/31/2018,3.8,1
10,10206,10/31/2018,19.6,2
10,10240,10/31/2018,11.4,1
10,10042,10/31/2018,6.6,1
10,10095,10/31/2018,10.8,1
10,10230,10/31/2018,6,1
10,10038,10/31/2018,6,1
10,10101,10/31/2018,10.4,2
10,10116,10/31/2018,9.2,1
10,10201,10/31/2018,9.6,2
10,10167,10/31/2018,5.8,1
10,10009,10/31/2018,15.4,2
10,10062,10/31/2018,10,2
10,10203,10/31/2018,9.2,1
10,10103,10/31/2018,5.2,1
10,10045,10/31/2018,4.2,1
10,10084,10/31/2018,3.8,1
10,10226,10/31/2018,6,1
10,10014,10/31/2018,7.4,1
10,10016,10/31/2018,31.4,3
10,10028,10/31/2018,6,1
10,10195,10/31/2018,14.4,2
10,10237,10/31/2018,7.4,1
10,10242,10/31/2018,6.4,2
10,10169,10/31/2018,14,2
10,10133,10/31/2018,18,2
10,10107,10/31/2018,7.4,1
10,10216,10/31/2018,10.8,1
10,10015,10/31/2018,13.8,2
10,10088,10/31/2018,23.4,3
10,10057,10/31/2018,4.6,1
10,10207,10/31/2018,11.8,1
10,10054,10/31/2018,3.8,1
10,10125,10/31/2018,13.6,2
10,10139,10/31/2018,7.6,1
10,10004,10/31/2018,8.8,1
10,10008,11/30/2018,10.8,1
10,10085,11/30/2018,8.4,1
10,10021,11/30/2018,6.6,1
10,10066,11/30/2018,6,1
10,10052,11/30/2018,3.4,1
10,10114,11/30/2018,10.8,1
10,10022,11/30/2018,4.2,1
10,10127,11/30/2018,7.8,1
10,10209,11/30/2018,3,1
10,10116,11/30/2018,4.6,1
10,10219,11/30/2018,3.8,1
10,10196,11/30/2018,6,1
10,10208,11/30/2018,7.6,1
10,10204,11/30/2018,3.4,1
10,10216,11/30/2018,3.4,1
10,10133,11/30/2018,12,2
10,10143,11/30/2018,11.4,1
10,10135,11/30/2018,5.4,1
10,10005,11/30/2018,5.2,1
10,10227,11/30/2018,12.2,2
10,10072,11/30/2018,13,1
10,10121,11/30/2018,6,1
10,10244,11/30/2018,5.8,1
10,10013,11/30/2018,14.6,2
10,10019,11/30/2018,5.4,1
10,10094,11/30/2018,4.6,1
10,10038,11/30/2018,3.6,1
10,10055,11/30/2018,7.4,1
10,10245,11/30/2018,7.4,1
10,10150,11/30/2018,3,1
10,10161,11/30/2018,5.2,1
10,10242,11/30/2018,10.4,2
10,10036,11/30/2018,9.2,1
10,10004,11/30/2018,8.4,1
10,10069,11/30/2018,11.8,2
10,10136,11/30/2018,14.8,2
10,10018,11/30/2018,6,1
10,10061,11/30/2018,7.4,1
10,10092,11/30/2018,5.4,1
10,10025,11/30/2018,5.2,1
10,10181,11/30/2018,5.2,1
10,10082,11/30/2018,10.2,1
10,10178,11/30/2018,7.4,1
10,10064,11/30/2018,5.4,1
10,10063,11/30/2018,34.6,5
10,10223,11/30/2018,3.6,1
10,10240,11/30/2018,8.8,1
10,10159,11/30/2018,6.6,1
10,10104,11/30/2018,18.2,2
10,10145,11/30/2018,7.4,1
10,10115,11/30/2018,5.2,1
10,10000,11/30/2018,6,1
10,10129,11/30/2018,9.2,1
10,10180,11/30/2018,6,1
10,10232,11/30/2018,3.8,1
10,10140,11/30/2018,9.2,1
10,10125,11/30/2018,5.8,1
10,10186,11/30/2018,10.2,1
10,10110,11/30/2018,6,1
10,10165,11/30/2018,9.2,1
10,10126,11/30/2018,7.6,1
10,10154,11/30/2018,10.2,1
10,10176,11/30/2018,7.4,1
10,10193,11/30/2018,9.2,1
10,10243,11/30/2018,6,1
10,10120,11/30/2018,10.8,1
10,10102,11/30/2018,7.4,1
10,10045,11/30/2018,3.4,1
10,10220,11/30/2018,4.2,1
10,10098,11/30/2018,6.6,1
10,10172,11/30/2018,15.8,2
10,10090,11/30/2018,5.2,1
10,10015,11/30/2018,11.4,2
10,10139,11/30/2018,15.8,2
10,10016,11/30/2018,3.8,1
10,10237,11/30/2018,7.4,1
10,10199,11/30/2018,12.2,2
10,10123,11/30/2018,10.2,1
10,10132,11/30/2018,24.4,3
10,10167,11/30/2018,4.2,1
10,10009,11/30/2018,10.6,2
10,10226,11/30/2018,6,1
10,10231,11/30/2018,15.2,2
10,10118,11/30/2018,8.8,2
10,10014,11/30/2018,4.6,1
10,10152,11/30/2018,14.4,2
10,10079,11/30/2018,16.8,2
10,10153,11/30/2018,10.8,1
10,10124,11/30/2018,5.4,1
10,10093,11/30/2018,14.8,2
10,10246,11/30/2018,7.4,1
10,10171,11/30/2018,16.8,2
10,10075,11/30/2018,22.2,2
10,10040,11/30/2018,16.6,2
10,10065,11/30/2018,8.8,1
10,10095,11/30/2018,8.4,1
10,10163,11/30/2018,7.4,1
10,10068,11/30/2018,16,2
10,10144,11/30/2018,6,1
10,10089,11/30/2018,16.2,2
10,10078,12/31/2018,6,1
10,10231,12/31/2018,5.8,1
10,10088,12/31/2018,5.4,1
10,10068,12/31/2018,7.4,1
10,10015,12/31/2018,16.8,2
10,10118,12/31/2018,7.6,1
10,10116,12/31/2018,9.2,1
10,10215,12/31/2018,11.4,2
10,10046,12/31/2018,7.6,1
10,10019,12/31/2018,10.8,2
10,10239,12/31/2018,9.2,1
10,10147,12/31/2018,11.4,1
10,10158,12/31/2018,6,1
10,10054,12/31/2018,14.4,2
10,10047,12/31/2018,3.4,1
10,10180,12/31/2018,6,1
10,10053,12/31/2018,5.2,1
10,10175,12/31/2018,10.6,2
10,10227,12/31/2018,14.4,2
10,10030,12/31/2018,8.8,1
10,10063,12/31/2018,6.6,1
10,10091,12/31/2018,8.4,1
10,10132,12/31/2018,6.6,1
10,10013,12/31/2018,5.2,1
10,10049,12/31/2018,9.2,1
10,10096,12/31/2018,13.4,2
10,10112,12/31/2018,6.6,1
10,10092,12/31/2018,11.4,1
10,10131,12/31/2018,7.6,1
10,10240,12/31/2018,4.2,1
10,10124,12/31/2018,13.4,2
10,10235,12/31/2018,11.2,2
10,10016,12/31/2018,16.6,2
10,10101,12/31/2018,3.8,1
10,10095,12/31/2018,14.8,2
10,10136,12/31/2018,3,1
10,10161,12/31/2018,7.4,1
10,10075,12/31/2018,6.6,1
10,10157,12/31/2018,7.6,1
10,10165,12/31/2018,11.8,1
10,10087,12/31/2018,11.2,2
10,10097,12/31/2018,4.2,1
10,10120,12/31/2018,8.4,1
10,10134,12/31/2018,8.8,1
10,10007,12/31/2018,8.8,1
10,10061,12/31/2018,10.8,1
10,10105,12/31/2018,5.2,1
10,10074,12/31/2018,9.2,1
10,10111,12/31/2018,13,2
10,10070,12/31/2018,11.4,1
10,10010,12/31/2018,5.8,1
10,10033,12/31/2018,5.8,1
10,10187,12/31/2018,11.8,1
10,10192,12/31/2018,5.8,1
10,10064,12/31/2018,5.2,1
10,10031,12/31/2018,3.8,1
10,10214,12/31/2018,19.6,2
10,10082,12/31/2018,28.8,3
10,10200,12/31/2018,3.4,1
10,10048,12/31/2018,13.4,2
10,10012,12/31/2018,3.8,1
10,10086,12/31/2018,7.8,1
10,10186,12/31/2018,5.6,1
10,10036,12/31/2018,7.6,1
10,10020,12/31/2018,5.4,1
10,10108,12/31/2018,5.4,1
10,10185,12/31/2018,4.2,1
10,10242,12/31/2018,3.8,1
10,10032,12/31/2018,10.8,1
10,10028,12/31/2018,6,1
10,10039,12/31/2018,6.6,1
10,10140,12/31/2018,5.2,1
10,10236,12/31/2018,10,2
10,10129,12/31/2018,5.8,1
10,10138,12/31/2018,8.4,1
10,10205,12/31/2018,5.2,1
10,10006,12/31/2018,10.8,1
10,10114,12/31/2018,6,1
10,10060,12/31/2018,9.2,1
10,10090,12/31/2018,14,2
10,10084,12/31/2018,3.4,1
10,10123,12/31/2018,13,2
10,10066,12/31/2018,6,1
10,10232,12/31/2018,4.6,1
10,10119,12/31/2018,6,1
10,10001,12/31/2018,17.4,2
10,10029,12/31/2018,6,1
10,10042,12/31/2018,3.4,1
10,10188,12/31/2018,16.4,2
10,10199,12/31/2018,10.8,1
10,10109,12/31/2018,8.6,1
10,10113,12/31/2018,6,1
10,10056,12/31/2018,6.6,1
10,10233,12/31/2018,4.2,1
10,10238,12/31/2018,7.6,1
10,10179,12/31/2018,7.6,1
10,10137,12/31/2018,25.6,3
10,10050,12/31/2018,13.2,2
10,10181,12/31/2018,9.2,1
10,10225,12/31/2018,4.2,1
10,10156,12/31/2018,13.4,2
10,10089,12/31/2018,10.2,2
10,10017,12/31/2018,7.4,1
10,10130,12/31/2018,7.8,1
10,10149,12/31/2018,5.8,1
10,10220,12/31/2018,11.8,2
10,10043,12/31/2018,5.6,1
10,10003,12/31/2018,6,1
10,10173,1/31/2019,11.4,1
10,10082,1/31/2019,10.2,2
10,10220,1/31/2019,6,1
10,10003,1/31/2019,6.6,1
10,10163,1/31/2019,11.4,1
10,10101,1/31/2019,11.4,1
10,10065,1/31/2019,3,1
10,10247,1/31/2019,6.2,1
10,10168,1/31/2019,5.4,1
10,10071,1/31/2019,3,1
10,10227,1/31/2019,20,3
10,10132,1/31/2019,6.6,1
10,10013,1/31/2019,13,2
10,10131,1/31/2019,5.4,1
10,10191,1/31/2019,10.8,1
10,10141,1/31/2019,7.6,1
10,10201,1/31/2019,5.6,1
10,10043,1/31/2019,10.8,1
10,10045,1/31/2019,7.6,1
10,10074,1/31/2019,7.8,1
10,10009,1/31/2019,17.6,2
10,10005,1/31/2019,12.8,2
10,10194,1/31/2019,8.4,1
10,10089,1/31/2019,5.4,1
10,10244,1/31/2019,3.8,1
10,10197,1/31/2019,6.6,1
10,10137,1/31/2019,7.4,1
10,10067,1/31/2019,17.8,2
10,10027,1/31/2019,6,1
10,10250,1/31/2019,3.6,1
10,10195,1/31/2019,7.2,1
10,10139,1/31/2019,6,1
10,10210,1/31/2019,9.2,1
10,10008,1/31/2019,10.2,2
10,10190,1/31/2019,8.4,1
10,10109,1/31/2019,10.8,1
10,10221,1/31/2019,6,1
10,10211,1/31/2019,3,1
10,10018,1/31/2019,8.4,2
10,10094,1/31/2019,5.2,1
10,10092,1/31/2019,3.4,1
10,10128,1/31/2019,12.4,2
10,10112,1/31/2019,13,2
10,10030,1/31/2019,5.8,1
10,10022,1/31/2019,6.6,1
10,10164,1/31/2019,3.8,1
10,10178,1/31/2019,19.2,2
10,10110,1/31/2019,3.8,1
10,10083,1/31/2019,3.4,1
10,10148,1/31/2019,5.2,1
10,10232,1/31/2019,6,1
10,10044,1/31/2019,6,1
10,10157,1/31/2019,6,1
10,10097,1/31/2019,11.8,2
10,10123,1/31/2019,7.8,1
10,10070,1/31/2019,6,1
10,10105,1/31/2019,6,1
10,10078,1/31/2019,8.8,1
10,10180,1/31/2019,3,1
10,10249,1/31/2019,10.2,1
10,10047,1/31/2019,6,1
10,10104,1/31/2019,8.8,1
10,10073,1/31/2019,7.6,1
10,10093,1/31/2019,16.8,2
10,10032,1/31/2019,11.4,1
10,10111,1/31/2019,23.4,3
10,10204,1/31/2019,13.8,2
10,10116,1/31/2019,5.4,1
10,10185,1/31/2019,25.8,3
10,10199,1/31/2019,3.8,1
10,10187,1/31/2019,7.4,1
10,10233,1/31/2019,10.2,1
10,10028,1/31/2019,9.2,1
10,10176,1/31/2019,17.8,2
10,10058,1/31/2019,9.2,1
10,10215,1/31/2019,18,2
10,10145,1/31/2019,3.8,1
10,10015,1/31/2019,7.6,1
10,10108,1/31/2019,3.8,1
10,10012,1/31/2019,12.6,2
10,10051,1/31/2019,15.2,2
10,10202,1/31/2019,7.4,1
10,10061,1/31/2019,7.4,1
10,10136,1/31/2019,9.2,1
10,10149,1/31/2019,7.6,1
10,10050,1/31/2019,7.2,1
10,10041,1/31/2019,6,1
10,10158,1/31/2019,7.6,1
10,10091,1/31/2019,8.8,1
10,10134,1/31/2019,6,1
10,10152,1/31/2019,5.4,1
10,10010,1/31/2019,10.8,1
10,10146,1/31/2019,7.4,1
10,10029,1/31/2019,9.2,1
10,10031,1/31/2019,5.8,1
10,10056,1/31/2019,4.2,1
10,10236,1/31/2019,6,1
10,10119,1/31/2019,6,1
10,10142,1/31/2019,9.2,1
10,10196,1/31/2019,7.6,1
10,10229,1/31/2019,14.6,2
10,10200,1/31/2019,5.8,1
10,10047,2/28/2019,5.8,1
10,10116,2/28/2019,10.8,2
10,10099,2/28/2019,22.6,4
10,10004,2/28/2019,7.6,1
10,10203,2/28/2019,13.2,2
10,10045,2/28/2019,5.4,1
10,10195,2/28/2019,5.6,1
10,10026,2/28/2019,3.8,1
10,10240,2/28/2019,3.6,1
10,10056,2/28/2019,6.6,1
10,10239,2/28/2019,4.6,1
10,10246,2/28/2019,4.8,1
10,10209,2/28/2019,7.6,1
10,10157,2/28/2019,7.4,1
10,10194,2/28/2019,5.8,1
10,10082,2/28/2019,8.8,1
10,10050,2/28/2019,7.4,1
10,10149,2/28/2019,4.2,1
10,10080,2/28/2019,4.2,1
10,10110,2/28/2019,7.8,1
10,10202,2/28/2019,6.6,1
10,10122,2/28/2019,6,1
10,10088,2/28/2019,3.4,1
10,10071,2/28/2019,8.8,1
10,10199,2/28/2019,10.8,1
10,10097,2/28/2019,3.4,1
10,10083,2/28/2019,4.8,1
10,10021,2/28/2019,10.8,1
10,10035,2/28/2019,13.8,2
10,10132,2/28/2019,7.2,1
10,10121,2/28/2019,14.8,2
10,10019,2/28/2019,9.2,1
10,10011,2/28/2019,5.4,1
10,10147,2/28/2019,7.6,1
10,10210,2/28/2019,15.8,2
10,10180,2/28/2019,6,1
10,10052,2/28/2019,6,1
10,10235,2/28/2019,7.6,1
10,10051,2/28/2019,5.2,1
10,10217,2/28/2019,7.4,1
10,10070,2/28/2019,7.6,1
10,10146,2/28/2019,16.8,2
10,10025,2/28/2019,9.2,1
10,10092,2/28/2019,16.4,2
10,10136,2/28/2019,6,1
10,10003,2/28/2019,6,1
10,10087,2/28/2019,9.2,1
10,10135,2/28/2019,7.6,1
10,10133,2/28/2019,21.6,2
10,10170,2/28/2019,16.6,2
10,10034,2/28/2019,9.6,2
10,10064,2/28/2019,9.2,1
10,10204,2/28/2019,4.2,1
10,10128,2/28/2019,14.4,2
10,10153,2/28/2019,8.8,1
10,10216,2/28/2019,10.8,2
10,10041,2/28/2019,6,1
10,10222,2/28/2019,6,1
10,10104,2/28/2019,5.2,1
10,10141,2/28/2019,7.4,1
10,10225,2/28/2019,19.4,3
10,10196,2/28/2019,10.8,1
10,10220,2/28/2019,10.2,1
10,10197,2/28/2019,6,1
10,10043,2/28/2019,7.6,1
10,10058,2/28/2019,6.2,1
10,10098,2/28/2019,5.8,1
10,10243,2/28/2019,6,1
10,10230,2/28/2019,9.2,1
10,10242,2/28/2019,16,2
10,10151,2/28/2019,27.4,4
10,10007,2/28/2019,4.2,1
10,10001,2/28/2019,6,1
10,10137,2/28/2019,13.4,2
10,10206,2/28/2019,8.8,1
10,10190,2/28/2019,3.8,1
10,10081,2/28/2019,6,1
10,10013,2/28/2019,10.8,1
10,10226,2/28/2019,3,1
10,10084,2/28/2019,7.4,1
10,10231,2/28/2019,11.2,2
10,10159,2/28/2019,7.4,1
10,10055,2/28/2019,5.4,1
10,10008,2/28/2019,10.8,1
10,10036,2/28/2019,8.4,1
10,10191,2/28/2019,9.2,1
10,10094,2/28/2019,6.6,1
10,10152,2/28/2019,11.4,1
10,10005,2/28/2019,11.4,1
10,10177,2/28/2019,16.2,2
10,10219,2/28/2019,11.4,1
10,10114,2/28/2019,7.6,1
10,10060,2/28/2019,5.8,1
10,10006,2/28/2019,8.8,1
10,10103,2/28/2019,6,1
10,10205,2/28/2019,8.8,1
10,10158,2/28/2019,11.8,1
10,10241,3/31/2019,6,1
10,10198,3/31/2019,4.2,1
10,10223,3/31/2019,6,1
10,10243,3/31/2019,5.8,1
10,10195,3/31/2019,29.4,4
10,10240,3/31/2019,6,1
10,10190,3/31/2019,3.8,1
10,10181,3/31/2019,8.8,1
10,10025,3/31/2019,6,1
10,10119,3/31/2019,10.6,2
10,10179,3/31/2019,10.8,1
10,10044,3/31/2019,5.4,1
10,10104,3/31/2019,11.8,1
10,10007,3/31/2019,7.2,1
10,10118,3/31/2019,7.4,1
10,10071,3/31/2019,8.8,1
10,10227,3/31/2019,9.2,1
10,10171,3/31/2019,8.8,1
10,10103,3/31/2019,15.4,2
10,10184,3/31/2019,11.8,2
10,10244,3/31/2019,14.8,2
10,10211,3/31/2019,6,1
10,10112,3/31/2019,7.6,1
10,10127,3/31/2019,6,1
10,10011,3/31/2019,5.2,1
10,10134,3/31/2019,11.2,2
10,10230,3/31/2019,10.8,1
10,10159,3/31/2019,5.8,1
10,10060,3/31/2019,7.6,1
10,10120,3/31/2019,5.2,1
10,10140,3/31/2019,12,2
10,10169,3/31/2019,11.2,2
10,10068,3/31/2019,7.6,1
10,10084,3/31/2019,5.4,1
10,10131,3/31/2019,11.4,2
10,10080,3/31/2019,5.8,1
10,10145,3/31/2019,6,1
10,10039,3/31/2019,10.8,1
10,10125,3/31/2019,6,1
10,10132,3/31/2019,6,1
10,10072,3/31/2019,7.6,1
10,10149,3/31/2019,7.4,1
10,10194,3/31/2019,11.4,1
10,10013,3/31/2019,16.2,3
10,10177,3/31/2019,7.6,1
10,10231,3/31/2019,8.4,1
10,10083,3/31/2019,7.4,1
10,10055,3/31/2019,11.8,2
10,10035,3/31/2019,7.4,1
10,10097,3/31/2019,8.8,1
10,10079,3/31/2019,8.4,1
10,10191,3/31/2019,23.2,2
10,10030,3/31/2019,3.8,1
10,10121,3/31/2019,6,1
10,10214,3/31/2019,3.8,1
10,10054,3/31/2019,8.8,1
10,10182,3/31/2019,18.4,2
10,10206,3/31/2019,6,1
10,10174,3/31/2019,7.4,1
10,10215,3/31/2019,13,2
10,10165,3/31/2019,3.8,1
10,10058,3/31/2019,7.6,1
10,10196,3/31/2019,5.8,1
10,10188,3/31/2019,4.2,1
10,10051,3/31/2019,16,2
10,10186,3/31/2019,10.2,1
10,10110,3/31/2019,9.2,1
10,10202,3/31/2019,7.2,1
10,10043,3/31/2019,9.4,2
10,10070,3/31/2019,5.8,1
10,10173,3/31/2019,10.8,1
10,10233,3/31/2019,5.4,1
10,10002,3/31/2019,7.4,1
10,10242,3/31/2019,13.2,2
10,10153,3/31/2019,7.8,1
10,10100,3/31/2019,5.4,1
10,10016,3/31/2019,10.2,1
10,10250,3/31/2019,7.4,1
10,10001,3/31/2019,16.6,2
10,10109,3/31/2019,11.4,1
10,10189,3/31/2019,6.6,1
10,10218,3/31/2019,3.8,1
10,10092,3/31/2019,10.8,1
10,10160,3/31/2019,7.6,1
10,10069,3/31/2019,3.4,1
10,10209,3/31/2019,10.8,1
10,10151,3/31/2019,9.2,1
10,10183,3/31/2019,5.2,1
10,10130,3/31/2019,7.8,1
10,10067,3/31/2019,17.4,2
10,10123,3/31/2019,7.6,1
10,10091,3/31/2019,8.4,1
10,10026,3/31/2019,7.4,1
10,10114,3/31/2019,9.2,1
10,10239,3/31/2019,5.2,1
10,10142,3/31/2019,6.2,1
10,10205,3/31/2019,10.8,1
10,10138,3/31/2019,11.4,1
10,10045,4/30/2019,3.4,1
10,10208,4/30/2019,6,1
10,10248,4/30/2019,9.2,1
10,10015,4/30/2019,6,1
10,10216,4/30/2019,5.2,1
10,10250,4/30/2019,8.8,2
10,10056,4/30/2019,7.4,1
10,10242,4/30/2019,13.4,2
10,10230,4/30/2019,3,1
10,10086,4/30/2019,11.4,1
10,10059,4/30/2019,6.6,1
10,10142,4/30/2019,6,1
10,10084,4/30/2019,6.6,1
10,10024,4/30/2019,10.8,1
10,10200,4/30/2019,5.8,1
10,10038,4/30/2019,5.2,1
10,10168,4/30/2019,4.2,1
10,10240,4/30/2019,17.4,2
10,10082,4/30/2019,3.8,1
10,10074,4/30/2019,7.4,1
10,10033,4/30/2019,7.8,1
10,10053,4/30/2019,5.4,1
10,10005,4/30/2019,7.4,1
10,10052,4/30/2019,17.4,2
10,10124,4/30/2019,11.4,1
10,10007,4/30/2019,6,1
10,10088,4/30/2019,22,2
10,10042,4/30/2019,9.2,1
10,10159,4/30/2019,8.8,1
10,10012,4/30/2019,5.2,1
10,10009,4/30/2019,7.2,1
10,10233,4/30/2019,7.6,1
10,10153,4/30/2019,7.6,1
10,10209,4/30/2019,10.8,1
10,10113,4/30/2019,5.2,1
10,10149,4/30/2019,6,1
10,10003,4/30/2019,6,1
10,10100,4/30/2019,10.8,1
10,10048,4/30/2019,10.2,1
10,10163,4/30/2019,4.2,1
10,10237,4/30/2019,8.8,1
10,10090,4/30/2019,11.4,2
10,10034,4/30/2019,10,2
10,10189,4/30/2019,10.2,1
10,10223,4/30/2019,4.2,1
10,10135,4/30/2019,9.2,1
10,10116,4/30/2019,27.6,3
10,10129,4/30/2019,12,2
10,10076,4/30/2019,14.6,2
10,10079,4/30/2019,8.8,2
10,10132,4/30/2019,6,1
10,10199,4/30/2019,16.8,3
10,10057,4/30/2019,7.2,1
10,10023,4/30/2019,4.6,1
10,10231,4/30/2019,6,1
10,10121,4/30/2019,8.8,1
10,10083,4/30/2019,15.4,2
10,10032,4/30/2019,15,2
10,10089,4/30/2019,11,2
10,10071,4/30/2019,9.2,1
10,10217,4/30/2019,5.8,1
10,10151,4/30/2019,8.8,1
10,10067,4/30/2019,3.4,1
10,10122,4/30/2019,7.2,1
10,10172,4/30/2019,7.4,1
10,10207,4/30/2019,9.2,1
10,10194,4/30/2019,10.8,1
10,10162,4/30/2019,10.8,1
10,10091,4/30/2019,6.6,1
10,10221,4/30/2019,9.2,1
10,10020,4/30/2019,6,1
10,10244,4/30/2019,7.4,1
10,10205,4/30/2019,5.4,1
10,10022,4/30/2019,6,1
10,10123,4/30/2019,7.4,1
10,10140,4/30/2019,8.8,1
10,10081,4/30/2019,9.2,1
10,10125,4/30/2019,20.6,3
10,10051,4/30/2019,6,1
10,10146,4/30/2019,6.6,1
10,10080,4/30/2019,11.2,2
10,10182,4/30/2019,3.4,1
10,10002,4/30/2019,16.4,2
10,10148,4/30/2019,6,1
10,10073,4/30/2019,6,1
10,10142,5/31/2019,7.2,1
10,10145,5/31/2019,10.8,1
10,10113,5/31/2019,3,1
10,10129,5/31/2019,8.4,1
10,10039,5/31/2019,5.4,1
10,10152,5/31/2019,13.6,2
10,10120,5/31/2019,5.4,1
10,10201,5/31/2019,3,1
10,10164,5/31/2019,2.6,1
10,10150,5/31/2019,5.4,1
10,10205,5/31/2019,3.25,1
10,10043,5/31/2019,2.6,1
10,10118,5/31/2019,10.8,1
10,10195,5/31/2019,9.2,1
10,10081,5/31/2019,4.2,1
10,10108,5/31/2019,7.4,1
10,10155,5/31/2019,4.8,1
10,10047,5/31/2019,28.8,3
10,10175,5/31/2019,19.1,2
10,10243,5/31/2019,6,1
10,10073,5/31/2019,20.6,2
10,10156,5/31/2019,5.2,1
10,10076,5/31/2019,7.4,1
10,10072,5/31/2019,7.8,1
10,10163,5/31/2019,8.8,1
10,10157,5/31/2019,9.2,1
10,10003,5/31/2019,5.4,1
10,10218,5/31/2019,3.4,1
10,10105,5/31/2019,7.4,1
10,10069,5/31/2019,18,2
10,10248,5/31/2019,9.2,1
10,10230,5/31/2019,3,1
10,10179,5/31/2019,22.2,2
10,10245,5/31/2019,17.2,2
10,10009,5/31/2019,8.8,1
10,10119,5/31/2019,8.8,1
10,10012,5/31/2019,11,2
10,10005,5/31/2019,5.4,1
10,10191,5/31/2019,6,1
